Name,Year,Team,Salary,Prev_Salary,is_rookie,FA,Birth,Age,Position,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+
±èÁÖÂù,2017,KIA,40000,60000,X,X,1981,36,1B,2.55,122,2.13,0.43,478,476,440,78,136,39,2,12,215,70,9,2,31,4,0,59,17,2,1,0.309,0.359,0.489,0.848,0.155,117.5
±èÁÖÂù,2016,KIA,60000,50000,X,O,1981,35,LF,4.57,130,3.85,0.72,555,553,511,97,177,37,3,23,289,101,9,7,30,7,1,68,13,1,6,0.346,0.386,0.566,0.952,0.187,134.5
±èÁÖÂù,2015,KIA,50000,50000,X,O,1981,34,LF,2.61,98,2.37,0.24,377,373,333,66,109,23,2,18,190,62,8,2,23,12,3,58,10,1,8,0.327,0.383,0.571,0.954,0.182,136.2
±èÁÖÂù,2014,KIA,50000,50000,X,O,1981,33,LF,2.46,100,2.27,0.19,442,435,399,72,138,32,4,9,205,46,22,10,31,4,2,48,11,6,2,0.346,0.397,0.514,0.911,0.177,122.1
±èÁÖÂù,2013,KIA,50000,50000,X,O,1981,32,LF,1.6,47,1.45,0.15,195,187,168,24,51,9,4,0,68,28,23,3,15,4,1,18,4,7,1,0.304,0.372,0.405,0.777,0.017,116.3
±èÁÖÂù,2012,LOTTE,50000,27000,X,X,1981,31,CF,2.44,118,3.04,-0.6,488,476,435,62,128,27,3,5,176,39,32,13,30,7,1,48,7,11,5,0.294,0.346,0.405,0.751,0.013,117.2
±èÁÖÂù,2011,LOTTE,27000,17000,X,X,1981,30,CF,1.98,86,2.51,-0.53,371,359,321,58,100,12,3,6,136,40,25,10,27,7,0,38,4,12,4,0.312,0.373,0.424,0.797,0.02,120.9
±èÁÖÂù,2010,LOTTE,17000,15000,X,X,1981,29,CF,1.07,118,1.53,-0.46,535,523,485,89,134,18,4,9,187,40,65,19,31,5,1,65,5,11,3,0.276,0.324,0.386,0.71,-0.028,86.8
±èÁÖÂù,2009,LOTTE,15000,10500,X,X,1981,28,CF,2.37,109,2.7,-0.33,479,475,435,77,135,30,5,7,196,51,34,7,28,6,0,56,7,4,6,0.31,0.356,0.451,0.807,0.007,107.2
±èÁÖÂù,2008,LOTTE,10500,6600,X,X,1981,27,CF,2.1,104,2.29,-0.19,458,449,412,75,129,16,7,1,162,42,32,18,24,8,0,61,6,9,5,0.313,0.359,0.393,0.752,0.007,112
±èÁÖÂù,2007,LOTTE,6600,4000,X,X,1981,26,RF,0.15,113,0.33,-0.17,416,406,387,49,101,17,1,5,135,30,22,8,13,8,3,69,4,7,1,0.261,0.298,0.349,0.647,-0.039,68.9
±èÁÖÂù,2004,LOTTE,6600,4000,X,X,1981,23,LF,1.34,120,0.71,0.63,503,497,450,53,109,20,5,7,160,42,44,10,32,13,0,92,7,6,2,0.242,0.31,0.356,0.666,-0.043,70.3
±èÁÖÂù,2003,LOTTE,4000,4600,X,X,1981,22,LF,-1.2,55,-1.04,-0.17,131,130,125,12,20,5,1,3,36,3,7,2,5,0,0,33,1,1,0,0.16,0.192,0.288,0.48,-0.128,-4.2
±èÁÖÂù,2002,LOTTE,4600,4100,X,X,1981,21,LF,-0.8,84,-0.3,-0.5,291,284,264,25,58,13,4,7,100,25,9,8,14,5,0,75,5,7,1,0.22,0.271,0.379,0.65,-0.056,62.6
±èÁÖÂù,2001,LOTTE,4100,2300,X,X,1981,20,3B,1.24,86,2.09,-0.85,333,331,300,57,94,21,4,4,135,31,29,8,24,2,0,56,7,2,5,0.313,0.363,0.45,0.813,0.014,117.5
±èÁÖÇö,2021,LOTTE,3300,3100,X,X,1993,28,1B,0.05,8,-0.1,0.14,17,17,16,1,4,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0.25,0.294,0.25,0.544,0.054,44.1
±èÁÖÇö,2017,LOTTE,3300,2800,X,X,1988,29,LF,-0.11,2,-0.13,0.02,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.187,-138.4
±èÁÖÇö,2017,HANWHA,3300,,X,X,1993,24,1B,0.27,24,0.14,0.13,43,43,34,3,9,2,0,0,11,3,0,0,8,1,0,15,0,0,0,0.265,0.419,0.324,0.743,0.147,108.5
±èÁÖÇö,2016,LOTTE,3400,3300,X,X,1988,28,LF,-0.08,21,-0.14,0.07,33,32,29,4,6,4,0,0,10,1,1,0,3,0,0,12,0,1,0,0.207,0.281,0.345,0.626,0.071,48.8
±èÁÖÇö,2016,LOTTE,3400,2700,X,X,1988,28,LF,-0.08,21,-0.14,0.07,33,32,29,4,6,4,0,0,10,1,1,0,3,0,0,12,0,1,0,0.207,0.281,0.345,0.626,0.071,48.8
±èÁÖÇö,2016,HANWHA,2800,3300,X,X,1993,23,1B,-0.08,4,-0.08,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.195,-135.9
±èÁÖÇö,2016,HANWHA,2800,2700,X,X,1993,23,1B,-0.08,4,-0.08,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.195,-135.9
±èÁÖÇö,2015,LOTTE,3300,2900,X,X,1988,27,LF,-0.22,47,-0.04,-0.18,79,78,73,7,19,4,0,2,29,12,1,0,5,0,0,19,3,1,0,0.26,0.308,0.397,0.705,0.099,71.2
±èÁÖÇö,2014,LOTTE,2900,2000,X,X,1988,26,LF,-0.26,9,-0.14,-0.12,12,12,12,2,2,1,0,0,3,1,0,0,0,0,0,4,0,0,0,0.167,0.167,0.25,0.417,-0.028,-18.8
±èÁÖÇö,2009,SAMSUNG,2900,,O,X,1986,23,2B,0.04,2,0.03,0,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1,0.121,194.1
±èÁÖÇü,2023,HEROES,4500,5500,X,X,1996,27,SS,-0.72,46,-0.4,-0.32,81,78,68,5,10,2,0,0,12,4,0,0,9,1,0,27,2,3,0,0.147,0.256,0.176,0.432,0.027,23.7
±èÁÖÇü,2022,HEROES,5500,4500,X,X,1996,26,SS,-0.07,55,0.31,-0.37,130,128,110,16,22,7,1,1,34,5,1,0,4,13,0,29,4,2,1,0.2,0.305,0.309,0.614,0.098,86.8
±èÁÖÇü,2021,HEROES,4500,3700,X,X,1996,25,2B,0.09,36,0.44,-0.35,70,67,50,5,9,3,0,0,12,5,1,0,4,13,0,15,0,3,0,0.18,0.388,0.24,0.628,0.121,100.4
±èÁÖÇü,2020,HEROES,3700,2700,X,X,1996,24,2B,0.18,39,0.17,0.02,50,49,43,8,10,3,0,1,16,6,0,1,4,2,0,10,0,1,0,0.233,0.327,0.372,0.699,0.113,85.4
±èÁÖÇü,2019,HEROES,2700,4500,X,X,1996,23,2B,-0.07,3,-0.02,-0.05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-148.3
±èÁÖÇü,2019,HEROES,2700,2700,X,X,1996,23,2B,-0.07,3,-0.02,-0.05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-148.3
±èÁÖÇü,2018,KIA,4500,7500,X,X,1985,33,3B,-0.11,6,-0.15,0.04,8,8,8,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.125,0.125,0.125,0.25,-0.085,-61.6
±èÁÖÇü,2017,KIA,7500,11000,X,X,1985,32,3B,-1,57,-0.94,-0.06,116,116,106,11,18,5,0,0,23,10,0,0,8,1,0,13,5,0,1,0.17,0.233,0.217,0.45,0.01,7.8
±èÁÖÇü,2016,KIA,11000,5500,X,X,1985,31,1B,0.94,135,1.82,-0.88,387,386,345,43,97,16,1,19,172,49,1,2,34,6,0,55,9,1,1,0.281,0.355,0.499,0.854,0.151,107.7
±èÁÖÇü,2015,KIA,5500,6100,X,X,1985,30,1B,-0.37,45,-0.29,-0.08,88,88,83,2,19,3,0,2,28,3,0,0,3,2,0,22,3,0,0,0.229,0.273,0.337,0.61,0.063,47.3
±èÁÖÇü,2014,KIA,6100,6100,X,X,1985,29,1B,-0.1,64,-0.15,0.05,176,172,151,16,37,4,0,7,62,26,0,3,17,2,0,19,3,4,2,0.245,0.326,0.411,0.737,0.11,76.4
±èÁÖÇü,2013,KIA,6100,3500,X,X,1985,28,1B,-0.42,81,0.57,-0.99,279,278,249,27,60,8,0,9,95,34,1,0,23,3,1,54,7,0,4,0.241,0.308,0.382,0.69,-0.026,81.4
±èÁÖÇü,2012,KIA,3500,4500,X,X,1985,27,1B,-0.83,56,-0.85,0.02,129,126,117,8,18,2,0,3,29,12,0,0,6,1,0,35,0,3,2,0.154,0.198,0.248,0.446,-0.115,1.8
±èÁÖÇü,2011,KIA,4500,2500,X,X,1985,26,1B,-0.74,88,-0.39,-0.35,300,293,271,23,54,14,0,9,95,40,1,0,17,4,0,71,6,7,1,0.199,0.256,0.351,0.607,-0.067,48.7
±èÁÖÇü,2008,KIA,4500,2500,X,X,1985,23,3B,-0.21,62,-0.4,0.18,156,156,146,10,33,8,0,2,47,12,0,1,5,3,0,30,3,0,2,0.226,0.263,0.322,0.585,-0.073,43.3
±èÁÖÇü,2007,KIA,2500,2500,X,X,1985,22,1B,0.06,36,0.34,-0.27,120,118,108,14,25,7,0,6,50,16,1,1,5,4,0,30,3,2,1,0.231,0.288,0.463,0.751,-0.018,88.1
±èÁÖÇü,2006,KIA,2500,2200,X,X,1985,21,1B,0.42,34,0.4,0.02,55,55,52,8,14,5,0,2,25,6,0,0,2,1,0,17,2,0,0,0.269,0.309,0.481,0.79,0.02,123.1
±èÁÖÇü,2005,KIA,2200,2200,X,X,1985,20,1B,-0.39,39,-0.58,0.19,114,111,99,6,17,3,0,0,20,6,0,0,9,4,1,25,3,2,0,0.172,0.268,0.202,0.47,-0.109,18.1
±èÁÖÇü,2004,KIA,2200,,O,X,1985,19,1B,-0.14,47,-0.6,0.46,83,83,74,7,12,2,0,2,20,8,0,1,6,0,0,17,0,0,3,0.162,0.217,0.27,0.487,-0.117,8.3
±èÁÖÈ£,2006,DOOSAN,2800,2800,X,X,1984,22,DH,-0.12,13,-0.13,0.01,12,12,12,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.167,0.167,0.167,0.334,-0.148,-38.1
±èÁÖÈ£,2005,DOOSAN,2800,2800,X,X,1984,21,DH,-0.02,5,-0.02,0,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5,-0.097,26.2
±èÁÖÈ£,2004,KIA,2800,2400,X,X,1984,20,DH,-0.13,27,-0.14,0,28,28,27,3,6,0,0,1,9,7,0,1,1,0,0,8,0,0,0,0.222,0.25,0.333,0.583,-0.081,38.7
±èÁÖÈ£,2003,KIA,2400,2000,X,X,1984,19,DH,-0.25,31,0,-0.24,37,37,31,5,6,0,0,1,9,3,0,0,5,1,0,10,2,0,0,0.194,0.324,0.29,0.614,-0.051,59.9
±èÁØ¿Ï,2023,HEROES,9000,9000,X,X,1991,32,LF,-0.27,76,-0.38,0.11,225,219,189,25,42,7,0,0,49,14,0,0,26,1,0,57,2,6,3,0.222,0.315,0.259,0.574,0.077,66
±èÁØ¿Ï,2022,HEROES,9000,5000,X,X,1991,31,LF,-0.53,111,-0.14,-0.39,398,392,317,43,61,10,2,1,78,28,1,1,64,8,0,71,4,6,3,0.192,0.339,0.246,0.585,0.092,81.6
±èÁØ¿Ï,2021,NC,9000,6000,X,X,1991,30,RF,0.06,13,-0.05,0.1,14,14,12,3,2,0,1,0,4,1,0,0,2,0,0,0,0,0,0,0.167,0.286,0.333,0.619,0.08,68.7
±èÁØ¿Ï,2020,NC,6000,8000,X,X,1991,29,RF,0.01,45,-0.13,0.14,75,75,65,8,14,1,0,1,18,5,0,0,10,0,0,9,3,0,0,0.215,0.32,0.277,0.597,0.082,61.5
±èÁØ¿Ï,2019,NC,8000,8000,X,X,1991,28,RF,-0.16,8,-0.01,-0.15,19,19,16,0,4,0,0,0,4,1,0,0,2,0,0,2,0,0,1,0.25,0.316,0.25,0.566,0.066,56.7
±èÁØ¿Ï,2017,NC,8000,7000,X,X,1991,26,LF,-0.21,104,-0.23,0.02,144,142,124,19,31,2,1,0,35,8,2,2,15,1,0,27,3,2,2,0.25,0.331,0.282,0.613,0.079,60.2
±èÁØ¿Ï,2016,NC,7000,3000,X,X,1991,25,LF,1.3,122,0.99,0.31,325,322,253,60,66,7,1,1,78,12,2,5,66,2,0,62,4,2,1,0.261,0.416,0.308,0.724,0.141,103.1
±èÁØ¿Ï,2015,NC,3000,2700,X,X,1991,24,LF,0.22,30,0.14,0.08,54,54,44,12,10,0,0,0,10,2,2,1,10,0,0,10,1,0,0,0.227,0.37,0.227,0.597,0.097,75.6
±èÁØ¿Ï,2014,NC,2700,2400,X,X,1991,23,LF,0.26,6,0.16,0.1,5,5,4,1,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0.5,0.6,0.5,1.1,0.282,209
±èÁØ¿Ï,2013,NC,2400,2400,X,X,1991,22,LF,-0.2,3,-0.18,-0.02,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.301,-149.9
±èÁØÅÂ,2023,KT,10000,10000,X,X,1994,29,C,0.01,69,0.26,-0.25,136,135,115,10,24,4,0,3,37,23,1,0,19,1,0,32,3,1,0,0.209,0.326,0.322,0.648,0.102,85.1
±èÁØÅÂ,2022,KT,10000,6500,X,X,1994,28,C,1.87,98,1.97,-0.11,270,266,231,28,63,16,1,4,93,27,2,0,33,0,1,77,4,3,3,0.273,0.36,0.403,0.763,0.135,113.1
±èÁØÅÂ,2021,KT,6500,6500,X,X,1994,27,C,0.19,58,0.3,-0.11,149,149,128,17,25,5,0,4,42,15,0,0,18,1,0,40,3,0,2,0.195,0.295,0.328,0.623,0.083,64.4
±èÁØÅÂ,2020,LOTTE,6500,3800,X,X,1994,26,C,1.01,128,1.15,-0.14,369,366,306,38,69,12,2,5,100,43,2,2,56,1,0,64,5,3,3,0.225,0.344,0.327,0.671,0.106,78.2
±èÁØÅÂ,2019,LOTTE,3800,4400,X,X,1994,25,C,-0.48,43,-0.12,-0.37,104,102,88,10,14,3,0,0,17,8,0,0,12,2,0,23,1,2,0,0.159,0.275,0.193,0.468,0.043,35
±èÁØÅÂ,2016,LOTTE,3800,3000,X,X,1994,22,C,0.62,68,0.65,-0.02,144,143,120,12,33,3,1,2,44,16,0,0,22,0,1,42,0,1,1,0.275,0.385,0.367,0.752,0.13,88.7
±èÁØÅÂ,2015,LOTTE,3000,2700,X,X,1994,21,C,-0.33,27,-0.2,-0.12,31,30,26,0,4,0,0,0,4,0,0,0,4,0,0,12,1,1,0,0.154,0.267,0.154,0.421,0.018,12.6
±èÁØÅÂ,2013,LOTTE,3000,,O,X,1994,19,C,0.05,4,0.01,0.04,6,6,6,0,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.666,-0.031,76.6
±èÁö¼º,2017,KIA,4000,3800,X,X,1985,32,3B,-0.08,37,0.08,-0.16,49,49,47,6,11,3,0,2,20,4,1,0,1,1,0,14,1,0,0,0.234,0.265,0.426,0.691,0.093,71.6
±èÁö¼º,2016,LG,4000,3800,X,X,1985,31,3B,-0.15,2,-0.09,-0.06,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.195,-147.1
±èÁö¼º,2015,LG,3800,3800,X,X,1985,30,3B,-0.57,20,-0.22,-0.34,21,21,21,2,3,0,0,1,6,2,0,0,0,0,0,9,1,0,0,0.143,0.143,0.286,0.429,-0.022,-16.8
±èÁö¼ö,2021,HANWHA,3100,3100,X,X,1996,25,CF,-0.24,11,-0.34,0.11,25,25,24,0,2,1,0,0,3,0,0,0,1,0,0,14,0,0,0,0.083,0.12,0.125,0.245,-0.064,-53
±èÁö¼ö,2020,HANWHA,3100,2700,X,X,1996,24,CF,-0.57,14,-0.2,-0.37,26,26,25,2,4,0,0,1,7,4,0,0,1,0,0,7,0,0,0,0.16,0.192,0.28,0.472,0.007,5.9
±èÁö¼ö,2019,HEROES,3100,5000,X,X,1986,33,SS,-0.14,69,-0.08,-0.06,32,32,30,3,8,2,0,0,10,3,0,0,2,0,0,7,1,0,0,0.267,0.313,0.333,0.646,0.088,77.3
±èÁö¼ö,2018,HEROES,5000,6200,X,X,1986,32,SS,-0.29,47,-0.28,-0.01,39,39,34,4,5,0,0,0,5,0,0,1,5,0,0,15,2,0,0,0.147,0.256,0.147,0.403,0.012,8.6
±èÁö¼ö,2017,HEROES,6200,6200,X,X,1986,31,SS,-0.53,64,-0.34,-0.19,40,39,35,7,6,0,0,1,9,5,0,1,2,0,0,8,0,1,2,0.171,0.205,0.257,0.462,-0.001,-0.8
±èÁö¼ö,2016,LOTTE,6200,6200,X,X,1996,20,CF,-0.24,6,-0.14,-0.1,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,-0.195,-133.9
±èÁö¼ö,2016,HEROES,6200,5500,X,X,1986,30,SS,0.59,81,0.35,0.24,106,102,91,16,26,5,0,3,40,9,2,2,10,0,0,16,3,4,1,0.286,0.353,0.44,0.793,0.134,93.2
±èÁö¼ö,2016,HEROES,6200,2700,X,X,1986,30,SS,0.59,81,0.35,0.24,106,102,91,16,26,5,0,3,40,9,2,2,10,0,0,16,3,4,1,0.286,0.353,0.44,0.793,0.134,93.2
±èÁö¼ö,2015,HEROES,5500,3900,X,X,1986,29,SS,-0.71,104,-0.24,-0.47,151,144,132,23,31,7,0,0,38,13,2,1,9,2,0,27,2,7,1,0.235,0.292,0.288,0.58,0.058,41.8
±èÁö¼ö,2014,HEROES,3900,3500,X,X,1986,28,SS,-0.08,28,-0.08,0,29,27,23,2,4,0,0,0,4,3,1,0,4,0,0,2,1,2,0,0.174,0.296,0.174,0.47,0.041,27.1
±èÁö¼ö,2013,HEROES,3500,,X,X,1986,27,SS,0.33,37,0.04,0.28,60,56,48,9,13,2,0,0,15,3,1,0,7,0,0,9,1,4,1,0.271,0.357,0.313,0.67,-0.034,75.8
±èÁö¿­,2018,KT,4000,4000,X,X,1988,30,RF,-0.28,38,-0.21,-0.07,48,48,45,11,9,4,0,1,16,5,1,1,3,0,0,13,2,0,0,0.2,0.25,0.356,0.606,0.06,41.2
±èÁö¿­,2017,KT,4000,,X,X,1988,29,RF,-0.39,35,-0.29,-0.1,52,51,51,5,11,2,0,0,13,3,2,0,0,0,0,11,0,1,0,0.216,0.216,0.255,0.471,0.006,4
±èÁöÂù,2023,SAMSUNG,16000,16000,X,X,2001,22,2B,2.4,99,2.91,-0.51,355,348,291,59,85,4,2,1,96,18,13,1,48,9,0,36,1,7,0,0.292,0.408,0.33,0.738,0.144,119.3
±èÁöÂù,2022,SAMSUNG,16000,11000,X,X,2001,21,2B,2.89,113,2.57,0.32,429,410,361,62,101,7,6,0,120,25,25,4,45,2,0,64,2,19,2,0.28,0.361,0.332,0.693,0.116,96.8
±èÁöÂù,2021,SAMSUNG,11000,7000,X,X,2001,20,2B,1.03,120,1.09,-0.06,336,326,296,50,81,6,0,1,90,26,23,4,27,0,0,31,0,10,3,0.274,0.331,0.304,0.635,0.09,69.4
±èÁöÂù,2020,SAMSUNG,7000,2700,X,X,2001,19,2B,0.5,135,-0.12,0.62,287,282,254,47,59,5,1,1,69,13,21,4,24,2,0,44,1,5,2,0.232,0.301,0.272,0.573,0.062,44
±èÁöÈÆ,2004,KIA,3400,3400,X,X,1973,31,C,0.73,55,0.48,0.25,56,56,48,5,14,2,0,2,22,5,0,0,7,0,0,10,0,0,1,0.292,0.375,0.458,0.833,0.032,131.8
±èÁöÈÆ,2003,KIA,3400,3000,X,X,1973,30,C,0.12,39,-0.02,0.14,39,35,33,4,7,3,0,1,13,3,0,0,1,1,0,15,0,4,0,0.212,0.257,0.394,0.651,-0.059,58
±èÁöÈÆ,2002,KIA,3000,2300,X,X,1973,29,C,-0.24,49,0.03,-0.27,52,50,48,6,11,1,0,3,21,9,0,0,1,1,0,14,4,2,0,0.229,0.26,0.438,0.698,-0.051,66.8
±èÁöÈÆ,2001,KIA,2300,2100,X,X,1973,28,C,-0.11,36,-0.23,0.12,37,35,34,2,6,2,0,1,11,6,0,0,1,0,0,11,1,2,0,0.176,0.2,0.324,0.524,-0.215,16.8
±èÁø°ï,2019,KT,3300,3300,X,X,1987,32,CF,0.12,19,-0.08,0.2,34,32,30,4,8,2,0,0,10,6,1,1,2,0,0,8,1,2,0,0.267,0.313,0.333,0.646,0.088,72.6
±èÁø°ï,2018,KT,3300,3300,X,X,1987,31,CF,-0.51,19,-0.29,-0.22,23,23,21,4,3,1,0,0,4,0,0,2,2,0,0,3,0,0,0,0.143,0.217,0.19,0.407,-0.002,-1.5
±èÁø°ï,2017,KT,3300,3000,X,X,1987,30,CF,0.36,28,0.14,0.23,40,40,39,9,11,1,0,2,18,8,1,0,1,0,0,11,0,0,0,0.282,0.3,0.462,0.762,0.113,81.9
±èÁø°ï,2016,KT,3000,3500,X,X,1987,29,CF,-0.38,13,-0.11,-0.27,8,8,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.125,0.125,0.125,0.25,-0.088,-60.3
±èÁø°ï,2015,KT,3500,2700,X,X,1987,28,CF,-0.75,67,-0.73,-0.02,87,86,85,11,18,1,0,0,19,6,4,2,0,1,0,20,0,1,0,0.212,0.221,0.224,0.445,-0.004,-2.7
±èÁø¼ö,2009,DOOSAN,2500,2500,X,X,1979,30,C,0.06,30,0.05,0,36,35,31,3,8,1,0,0,9,1,0,0,4,0,0,14,1,1,0,0.258,0.343,0.29,0.633,-0.037,74.3
±èÁø¼ö,2008,DOOSAN,2500,2700,X,X,1979,29,C,-0.07,5,-0.08,0.02,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.322,-171.5
±èÁø¼ö,2007,DOOSAN,2700,2200,X,X,1979,28,C,-0.54,45,-0.53,-0.01,46,46,45,1,7,1,0,0,8,0,1,1,1,0,0,14,2,0,0,0.156,0.174,0.178,0.352,-0.149,-31.4
±èÁø¼ö,2006,DOOSAN,2200,1800,X,X,1979,27,C,0,17,0.15,-0.15,21,20,18,2,5,1,0,0,6,3,1,0,2,0,0,3,2,1,0,0.278,0.35,0.333,0.683,0.009,111.8
±èÁø¼ö,2001,LOTTE,2200,,O,X,1979,22,C,-0.09,22,-0.04,-0.04,21,21,19,3,4,0,1,0,6,2,0,0,2,0,0,6,1,0,0,0.211,0.286,0.316,0.602,-0.074,49.8
±èÁøÇü,2015,DOOSAN,3000,3000,X,X,1990,25,1B,0,14,0.03,-0.03,21,21,18,3,3,2,0,1,8,2,0,0,3,0,0,7,1,0,0,0.167,0.286,0.444,0.73,0.109,81
±èÁøÇü,2014,DOOSAN,3000,2500,X,X,1990,24,1B,-0.14,28,-0.16,0.02,42,41,38,5,9,1,0,0,10,5,0,0,3,0,0,7,0,1,0,0.237,0.293,0.263,0.556,0.049,37.7
±èÂùÇü,2023,SK/SSG,5000,5000,X,X,1990,33,3B,-0.04,36,0.01,-0.05,53,51,48,6,11,3,0,1,17,5,0,0,2,1,0,10,1,2,0,0.229,0.275,0.354,0.629,0.081,67.6
±èÂùÇü,2021,SK/SSG,5000,,X,X,1990,31,SS,0.17,88,0.63,-0.46,161,152,132,20,30,7,0,2,43,7,0,0,16,4,0,32,1,9,0,0.227,0.329,0.326,0.655,0.1,80.2
±èÂùÇü,2020,NC,5000,5800,X,X,1990,30,SS,-0.24,56,0.33,-0.57,72,70,64,10,19,6,0,0,25,7,3,1,4,1,0,11,0,2,1,0.297,0.343,0.391,0.734,0.123,89
±èÂùÇü,2019,NC,5800,2700,X,X,1990,29,SS,0.37,76,0.45,-0.08,154,152,141,16,39,4,2,1,50,12,3,4,6,4,0,21,1,2,1,0.277,0.322,0.355,0.677,0.103,86.4
±èÂùÇü,2018,NC,2700,2700,X,X,1990,28,SS,0.18,63,-0.06,0.24,160,159,142,24,33,5,0,1,41,9,4,1,8,8,0,28,1,1,1,0.232,0.308,0.289,0.597,0.071,50.3
±èÃ¢Æò,2021,SK/SSG,3100,3000,X,X,2000,21,CF,-0.64,40,-0.54,-0.1,28,26,25,6,2,0,0,0,2,1,2,1,1,0,0,6,0,2,0,0.08,0.115,0.08,0.195,-0.09,-70.2
±èÃ¢Æò,2020,SK/SSG,3000,3000,X,X,2000,20,2B,0.05,35,-0.1,0.15,90,90,78,10,15,4,1,0,21,7,7,0,11,0,0,16,2,0,1,0.192,0.289,0.269,0.558,0.064,48.4
±èÃ¢Æò,2019,SK/SSG,3000,2700,X,X,2000,19,2B,-0.36,18,-0.1,-0.26,53,50,45,4,8,2,0,0,10,3,0,0,4,1,0,11,1,3,0,0.178,0.26,0.222,0.482,0.037,30.4
±èÃ¢Çõ,2019,HANWHA,3000,3000,X,X,1991,28,C,-0.05,3,-0.07,0.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.164,-137.1
±èÃ¢Çõ,2018,HANWHA,3000,2700,X,X,1991,27,C,-0.01,6,-0.02,0.01,10,10,10,1,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0.2,0.2,0.3,0.5,0.01,7
±èÃ¢Èñ,2009,SAMSUNG,12000,12000,X,X,1973,36,RF,-0.33,71,-0.24,-0.09,144,143,126,7,30,5,0,0,35,14,1,2,13,3,0,18,4,1,1,0.238,0.322,0.278,0.6,-0.062,54.6
±èÃ¢Èñ,2008,SAMSUNG,12000,13000,X,X,1973,35,LF,1.08,103,1.57,-0.48,264,260,227,29,64,13,0,1,80,19,2,1,27,6,0,35,9,4,0,0.282,0.373,0.352,0.725,0.006,111
±èÃ¢Èñ,2007,SAMSUNG,13000,13000,X,X,1973,34,CF,0.55,100,0.42,0.14,284,275,251,20,62,14,2,3,89,22,2,4,17,5,0,34,6,9,2,0.247,0.305,0.355,0.66,-0.028,79.3
±èÃ¢Èñ,2006,SAMSUNG,13000,9000,X,O,1973,33,RF,0.45,114,0.61,-0.16,351,344,307,35,68,12,1,8,106,38,6,2,25,9,0,51,7,7,3,0.221,0.297,0.345,0.642,-0.031,74.5
±èÃ¢Èñ,2005,DOOSAN,13000,9000,X,X,1973,32,CF,1.65,84,1.56,0.09,270,263,221,26,60,9,0,3,78,35,4,2,35,5,1,41,3,6,3,0.271,0.379,0.353,0.732,0.004,111
±èÃ¢Èñ,2004,DOOSAN,9000,7500,X,X,1973,31,CF,0.49,110,1.46,-0.98,344,337,301,37,83,17,1,4,114,31,2,3,28,9,1,53,13,6,0,0.276,0.355,0.379,0.734,-0.007,99.7
±èÃ¢Èñ,2003,DOOSAN,7500,6300,X,X,1973,30,CF,-0.27,121,1.06,-1.33,328,320,288,36,79,12,2,3,104,36,5,3,27,2,0,36,14,8,3,0.274,0.338,0.361,0.699,-0.015,90.1
±èÃ¢Èñ,2002,KIA,7500,5600,X,X,1973,29,CF,-1.78,114,-0.21,-1.57,350,346,310,28,67,12,0,5,94,35,4,0,27,4,0,79,15,4,5,0.216,0.283,0.303,0.586,-0.065,54.7
±èÃ¢Èñ,2001,KIA,5600,4900,X,X,1973,28,CF,0.65,88,1.12,-0.47,271,268,232,28,65,10,0,5,90,25,3,5,32,3,0,64,7,3,1,0.28,0.373,0.388,0.761,-0.005,107.2
±èÃ¶È£,2019,NC,3000,2700,X,X,1998,21,2B,-0.05,2,-0.05,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-133.3
